ID,X,Y,C,N,Status,Zone,ptID,area
PPM006,518376.541102294,5646580.7558985,-2.14829770346431,2.78489027340568,TRUE,PP,31,2.12396528564453
PPM006,518496.627890535,5646580.7558985,-2.25399803095664,2.59427354197512,TRUE,PP,32,2.12396528564453
PPM006,518616.714678777,5646580.7558985,-2.35663927970724,2.4193565196156,TRUE,PP,33,2.12396528564453
PPM006,518736.801467018,5646580.7558985,-2.2554120989878,2.5609403383192,TRUE,PP,34,2.12396528564453
PPM006,518856.88825526,5646580.7558985,-2.16783376552102,2.7593140499494,TRUE,PP,35,2.12396528564453
PPM006,518976.975043501,5646580.7558985,-2.19269950666258,2.77869583358481,TRUE,PP,36,2.12396528564453
PPM006,517776.107161087,5646700.84268674,-1.39025447326925,2.7469781802787,TRUE,PP,37,2.12396528564453
PPM006,517896.193949328,5646700.84268674,-1.96072684512076,2.75948066291195,TRUE,PP,38,2.12396528564453
PPM006,518016.280737569,5646700.84268674,-0.714865414090014,2.74406347146547,TRUE,PP,39,2.12396528564453
PPM006,518136.367525811,5646700.84268674,-1.49607278029762,2.77286900569809,TRUE,PP,40,2.12396528564453
PPM006,518256.454314052,5646700.84268674,-2.14487528284172,2.77536661447515,TRUE,PP,41,2.12396528564453
PPM006,518376.541102294,5646700.84268674,-2.13432987050089,2.78640062752415,TRUE,PP,42,2.12396528564453
PPM006,518736.801467018,5646700.84268674,-2.28997710869426,2.43441386177014,TRUE,PP,45,2.12396528564453
PPM006,518976.975043501,5646700.84268674,-2.18828276711223,2.78493564199361,TRUE,PP,47,2.12396528564453
PPM006,518496.627890535,5646820.92947499,-2.13271622397694,2.82541184158462,TRUE,PP,55,2.12396528564453
PPM006,518616.714678777,5646820.92947499,-2.22287522498615,2.62009867244549,TRUE,PP,56,2.12396528564453
PPM006,518736.801467018,5646820.92947499,-2.82395898994427,2.09071560623818,TRUE,PP,57,2.12396528564453
PPM006,518976.975043501,5646820.92947499,-2.78270693624142,2.70471887654437,TRUE,PP,59,2.12396528564453
PPM006,518496.627890535,5646941.01626323,-2.22929928288323,2.66075602293415,TRUE,PP,67,2.12396528564453
PPM006,518616.714678777,5646941.01626323,-2.49407327436785,2.36609301383129,TRUE,PP,68,2.12396528564453
PPM006,518736.801467018,5646941.01626323,-2.80476774734265,2.1077572518256,TRUE,PP,69,2.12396528564453
PPM006,518856.88825526,5646941.01626323,-2.82587572283153,2.08454332938659,TRUE,PP,70,2.12396528564453
PPM006,517656.020372845,5647061.10305147,-2.3420460826859,2.42515791196592,TRUE,PP,72,2.12396528564453
PPM006,518256.454314052,5647061.10305147,-2.16027193538023,2.76883627755974,TRUE,PP,77,2.12396528564453
PPM006,518376.541102294,5647061.10305147,-2.19127136069046,2.78095591741971,TRUE,PP,78,2.12396528564453
PPM006,518496.627890535,5647061.10305147,-2.30637977062506,2.60378969285071,TRUE,PP,79,2.12396528564453
PPM006,518616.714678777,5647061.10305147,-2.39318460417975,2.44087034968043,TRUE,PP,80,2.12396528564453
PPM006,518736.801467018,5647061.10305147,-2.24267188364544,2.68110821657967,TRUE,PP,81,2.12396528564453
PPM006,518856.88825526,5647061.10305147,-2.17471780386616,2.80280796378716,TRUE,PP,82,2.12396528564453
PPM006,518976.975043501,5647061.10305147,-2.96069688332547,2.70537532887531,TRUE,PP,83,2.12396528564453
PPM006,517656.020372845,5647181.18983971,-2.29160569558566,2.42819512291431,TRUE,PP,84,2.12396528564453
PPM006,518016.280737569,5647181.18983971,-3.21598704950972,2.60949601030966,TRUE,PP,87,2.12396528564453
PPM006,518376.541102294,5647181.18983971,-2.20717485999261,2.77805783355111,TRUE,PP,90,2.12396528564453
PPM006,518496.627890535,5647181.18983971,-2.32551046771848,2.65358927198645,TRUE,PP,91,2.12396528564453
PPM006,518616.714678777,5647181.18983971,-2.3247501717274,2.55362124415908,TRUE,PP,92,2.12396528564453
PPM006,518736.801467018,5647181.18983971,-2.24356858880857,2.68575214484474,TRUE,PP,93,2.12396528564453
PPM006,518856.88825526,5647181.18983971,-2.20034746759057,2.79210236631097,TRUE,PP,94,2.12396528564453
PPM006,518976.975043501,5647181.18983971,-2.29191786207663,2.63390238075152,TRUE,PP,95,2.12396528564453
PPM006,517776.107161087,5647301.27662795,-2.22428576050738,2.68200401141123,TRUE,PP,96,2.12396528564453
PPM006,518256.454314052,5647301.27662795,-2.51730700782576,2.53612373395422,TRUE,PP,100,2.12396528564453
PPM006,518376.541102294,5647301.27662795,-2.64874230630015,2.47870098412026,TRUE,PP,101,2.12396528564453
PPM006,518496.627890535,5647301.27662795,-2.50079846214163,2.48698369862934,TRUE,PP,102,2.12396528564453
PPM006,518616.714678777,5647301.27662795,-2.6693221707891,2.34376018673626,TRUE,PP,103,2.12396528564453
PPM006,518016.280737569,5647421.36341619,-2.05920852703421,2.67542015183779,TRUE,PP,108,2.12396528564453
PPM006,518136.367525811,5647421.36341619,-2.03093163051947,2.8016600771246,TRUE,PP,109,2.12396528564453
PPM006,518256.454314052,5647421.36341619,-2.47379335546517,2.54855198276331,TRUE,PP,110,2.12396528564453
PPM006,518376.541102294,5647421.36341619,-2.41144610870545,2.63260930763541,TRUE,PP,111,2.12396528564453
PPM006,518496.627890535,5647421.36341619,-2.51560195965455,2.40054796165094,TRUE,PP,112,2.12396528564453
PPM006,518616.714678777,5647421.36341619,-2.67115871594128,2.32376732484232,TRUE,PP,113,2.12396528564453
PPM006,517896.193949328,5647541.45020443,-1.10083443341888,2.85339650617838,TRUE,PP,117,2.12396528564453
PPM006,518016.280737569,5647541.45020443,-0.726686576055958,2.92725986397184,TRUE,PP,118,2.12396528564453
PPM006,518136.367525811,5647541.45020443,-0.529740100830499,2.99614481047262,TRUE,PP,119,2.12396528564453
PPM006,518256.454314052,5647541.45020443,-0.78021629766126,2.73786168171017,TRUE,PP,120,2.12396528564453
PPM006,518376.541102294,5647541.45020443,-0.825377594228143,2.64132361952534,TRUE,PP,121,2.12396528564453
PPM006,518496.627890535,5647541.45020443,-1.01392644757306,2.5713766417112,TRUE,PP,122,2.12396528564453
PPM006,518616.714678777,5647541.45020443,-1.88873708831504,2.51546780075062,TRUE,PP,123,2.12396528564453
PPM006,518736.801467018,5647541.45020443,-2.32802421661103,2.53979699566816,TRUE,PP,124,2.12396528564453
PPM006,518856.88825526,5647541.45020443,-2.33736306165287,2.59229177041955,TRUE,PP,125,2.12396528564453
PPM006,518976.975043501,5647541.45020443,-2.34897386588646,2.65242300541808,TRUE,PP,126,2.12396528564453
PPM006,518016.280737569,5647661.53699268,-0.675489884223094,2.67076245917803,TRUE,PP,127,2.12396528564453
PPM006,518136.367525811,5647661.53699268,-0.84811134148522,3.04596520945043,TRUE,PP,128,2.12396528564453
PPM006,518376.541102294,5647661.53699268,-0.790502525049083,2.67251338323694,TRUE,PP,130,2.12396528564453
PPM006,518496.627890535,5647661.53699268,-0.793645323459271,2.66921817183093,TRUE,PP,131,2.12396528564453
PPM006,518616.714678777,5647661.53699268,-1.00855373084535,2.52388064342841,TRUE,PP,132,2.12396528564453
PPM006,518736.801467018,5647661.53699268,-1.96237938309,2.4720834271474,TRUE,PP,133,2.12396528564453
PPM006,518856.88825526,5647661.53699268,-2.30554456951712,2.47382772902739,TRUE,PP,134,2.12396528564453
PPM006,518976.975043501,5647661.53699268,-2.33570140370183,2.56076103023315,TRUE,PP,135,2.12396528564453
PPM006,518376.541102294,5647781.62378092,-1.49143016428834,2.95005616623893,TRUE,PP,136,2.12396528564453
PPM006,518496.627890535,5647781.62378092,-0.806650479578545,2.718788774734,TRUE,PP,137,2.12396528564453
PPM006,518616.714678777,5647781.62378092,-0.89887501359243,2.70121669011132,TRUE,PP,138,2.12396528564453
PPM006,518736.801467018,5647781.62378092,-1.11497556772674,2.72846731871253,TRUE,PP,139,2.12396528564453
PPM006,518856.88825526,5647781.62378092,-1.00076541952098,2.66844999238114,TRUE,PP,140,2.12396528564453
PPM006,518976.975043501,5647781.62378092,-1.49136540034014,2.29220974403207,TRUE,PP,141,2.12396528564453
PPM006,518736.801467018,5647901.71056916,-1.21940484076121,2.82378445295382,TRUE,PP,142,2.12396528564453
PPM006,518856.88825526,5647901.71056916,-0.910730308165794,2.68390696199499,TRUE,PP,143,2.12396528564453
PPM006,518976.975043501,5647901.71056916,-1.40779462759736,2.28797826389239,TRUE,PP,144,2.12396528564453
PPM006,519097.061831743,5647901.71056916,-2.10048200854211,2.33701853170592,TRUE,PP,145,2.12396528564453
PPM006,519097.061831743,5648021.7973574,-0.85256900380001,2.68012731332,TRUE,PP,146,2.12396528564453
PPM009,533747.649997203,5649462.8388163,-1.12631888625764,3.05515297549929,TRUE,PP,147,5.12800623852539
PPM009,533867.736785444,5649462.8388163,-1.14503366856966,3.05838036846423,TRUE,PP,148,5.12800623852539
PPM009,533627.563208961,5649582.92560454,-1.08567715711078,3.05173843433737,TRUE,PP,149,5.12800623852539
PPM009,533747.649997203,5649582.92560454,-1.09776338276233,3.04739443330068,TRUE,PP,150,5.12800623852539
PPM009,533867.736785444,5649582.92560454,-1.09754114615212,3.0466537363693,TRUE,PP,151,5.12800623852539
PPM009,534107.910361927,5649582.92560454,-0.96351072567765,2.99735174346757,TRUE,PP,153,5.12800623852539
PPM009,534227.997150168,5649582.92560454,-0.228118624914385,2.70428039403979,TRUE,PP,154,5.12800623852539
PPM009,534348.08393841,5649582.92560454,-1.0893008175824,3.02377840821213,TRUE,PP,155,5.12800623852539
PPM009,534468.170726651,5649582.92560454,-1.12218271805096,3.06164145128171,TRUE,PP,156,5.12800623852539
PPM009,534588.257514893,5649582.92560454,-1.07672500325628,3.10240241847615,TRUE,PP,157,5.12800623852539
PPM009,533387.389632478,5649703.01239278,-1.30735869280074,3.15576378076502,TRUE,PP,158,5.12800623852539
PPM009,533507.47642072,5649703.01239278,-1.27575320862311,3.14013691287253,TRUE,PP,159,5.12800623852539
PPM009,533627.563208961,5649703.01239278,-1.08418368302521,3.05227521506305,TRUE,PP,160,5.12800623852539
PPM009,533867.736785444,5649703.01239278,-1.16166484980165,3.0676661180127,TRUE,PP,162,5.12800623852539
PPM009,533987.823573685,5649703.01239278,-1.55990966510029,3.22723463077896,TRUE,PP,163,5.12800623852539
PPM009,534107.910361927,5649703.01239278,-1.09745472661063,3.04954491877538,TRUE,PP,164,5.12800623852539
PPM009,534227.997150168,5649703.01239278,-1.14304675301683,3.06445087331241,TRUE,PP,165,5.12800623852539
PPM009,534348.08393841,5649703.01239278,-2.81118875712262,3.05825943792967,TRUE,PP,166,5.12800623852539
PPM009,533267.302844237,5649823.09918102,-0.395937992278478,2.75214749090865,TRUE,PP,172,5.12800623852539
PPM009,533387.389632478,5649823.09918102,-1.57703220593005,3.27191736484014,TRUE,PP,173,5.12800623852539
PPM009,533507.47642072,5649823.09918102,-1.59842268136779,3.26955712000787,TRUE,PP,174,5.12800623852539
PPM009,533627.563208961,5649823.09918102,-1.60218579449953,3.26269040014384,TRUE,PP,175,5.12800623852539
PPM009,533747.649997203,5649823.09918102,-1.36465603188322,3.22553000847137,TRUE,PP,176,5.12800623852539
PPM009,533867.736785444,5649823.09918102,-1.45545356291998,3.23537090941522,TRUE,PP,177,5.12800623852539
PPM009,533987.823573685,5649823.09918102,-1.49780873288768,3.22478569435973,TRUE,PP,178,5.12800623852539
PPM009,534107.910361927,5649823.09918102,0.103671571251386,2.97761108596703,TRUE,PP,179,5.12800623852539
PPM009,534348.08393841,5649823.09918102,-2.88792163073116,3.04825202814709,TRUE,PP,181,5.12800623852539
PPM009,534588.257514893,5649823.09918102,-2.83768218003823,3.10305976045866,TRUE,PP,183,5.12800623852539
PPM009,534708.344303134,5649823.09918102,-2.73461309286431,3.06592536101837,TRUE,PP,184,5.12800623852539
PPM009,534948.517879617,5649823.09918102,-1.04845023142297,3.02056377280258,TRUE,PP,186,5.12800623852539
PPM009,533267.302844237,5649943.18596926,-1.6253848712558,3.24805390808839,TRUE,PP,188,5.12800623852539
PPM009,533387.389632478,5649943.18596926,-1.59282019163354,3.28961363038402,TRUE,PP,189,5.12800623852539
PPM009,533507.47642072,5649943.18596926,-1.62083928038296,3.28568169511417,TRUE,PP,190,5.12800623852539
PPM009,533627.563208961,5649943.18596926,-1.08967244818508,3.20298282590521,TRUE,PP,191,5.12800623852539
PPM009,533747.649997203,5649943.18596926,0.279753421665643,3.02263392630172,TRUE,PP,192,5.12800623852539
PPM009,533867.736785444,5649943.18596926,0.211395723411965,3.00399913949602,TRUE,PP,193,5.12800623852539
PPM009,533987.823573685,5649943.18596926,0.21513307568031,2.97985022017892,TRUE,PP,194,5.12800623852539
PPM009,534107.910361927,5649943.18596926,0.00997742897566629,2.97376256121342,TRUE,PP,195,5.12800623852539
PPM009,534227.997150168,5649943.18596926,-1.12332388050579,3.00616696031161,TRUE,PP,196,5.12800623852539
PPM009,534348.08393841,5649943.18596926,-2.77708982292791,3.01201641399037,TRUE,PP,197,5.12800623852539
PPM009,534468.170726651,5649943.18596926,-2.3933696641333,2.87385847661449,TRUE,PP,198,5.12800623852539
PPM009,534588.257514893,5649943.18596926,-2.84348593303818,3.09683120189902,TRUE,PP,199,5.12800623852539
PPM009,534708.344303134,5649943.18596926,-2.7453433790869,3.06004998026039,TRUE,PP,200,5.12800623852539
PPM009,534828.431091376,5649943.18596926,-1.08390960670842,3.04672121127744,TRUE,PP,201,5.12800623852539
PPM009,535068.604667859,5649943.18596926,-2.31848960176912,2.842282079703,TRUE,PP,203,5.12800623852539
PPM009,533147.216055995,5650063.2727575,-1.55724628725546,3.21156387669108,TRUE,PP,204,5.12800623852539
PPM009,533267.302844237,5650063.2727575,-1.5543771911382,3.23606131445413,TRUE,PP,205,5.12800623852539
PPM009,533387.389632478,5650063.2727575,-1.55836094678622,3.26518827091777,TRUE,PP,206,5.12800623852539
PPM009,533507.47642072,5650063.2727575,-1.58213211922905,3.26310584044803,TRUE,PP,207,5.12800623852539
PPM009,533627.563208961,5650063.2727575,-1.50696037697953,3.22013780689067,TRUE,PP,208,5.12800623852539
PPM009,533747.649997203,5650063.2727575,-1.42800583146926,3.0447644011698,TRUE,PP,209,5.12800623852539
PPM009,533867.736785444,5650063.2727575,-2.86392422829076,3.05232489141693,TRUE,PP,210,5.12800623852539
PPM009,533987.823573685,5650063.2727575,-2.47059137959673,3.00274761702754,TRUE,PP,211,5.12800623852539
PPM009,534107.910361927,5650063.2727575,0.378990555062772,2.95163001007785,TRUE,PP,212,5.12800623852539
PPM009,534227.997150168,5650063.2727575,0.38521887800825,2.95426552071963,TRUE,PP,213,5.12800623852539
PPM009,534348.08393841,5650063.2727575,-2.29891572343215,2.81932526489099,TRUE,PP,214,5.12800623852539
PPM009,534468.170726651,5650063.2727575,-2.29308071822265,2.82325490897799,TRUE,PP,215,5.12800623852539
PPM009,534588.257514893,5650063.2727575,-1.54591368896912,3.20228825062662,TRUE,PP,216,5.12800623852539
PPM009,534708.344303134,5650063.2727575,-1.51459521606633,3.21219851609529,TRUE,PP,217,5.12800623852539
PPM009,534828.431091376,5650063.2727575,-1.50002406870262,3.21262432747128,TRUE,PP,218,5.12800623852539
PPM009,534948.517879617,5650063.2727575,-1.50110841319259,3.20897667581168,TRUE,PP,219,5.12800623852539
PPM009,535068.604667859,5650063.2727575,-2.23963780165737,2.83324486672916,TRUE,PP,220,5.12800623852539
PPM009,535188.6914561,5650063.2727575,-2.25476406488173,2.84093027496125,TRUE,PP,221,5.12800623852539
PPM009,533147.216055995,5650183.35954575,-1.83266525806649,3.06665898577899,TRUE,PP,222,5.12800623852539
PPM009,533267.302844237,5650183.35954575,-2.10786851908474,2.94098835368253,TRUE,PP,223,5.12800623852539
PPM009,533387.389632478,5650183.35954575,-1.56513491412269,3.26646654057582,TRUE,PP,224,5.12800623852539
PPM009,533507.47642072,5650183.35954575,-1.58598379506139,3.2599055209582,TRUE,PP,225,5.12800623852539
PPM009,533627.563208961,5650183.35954575,-1.60908666309967,3.25716649393967,TRUE,PP,226,5.12800623852539
PPM009,533747.649997203,5650183.35954575,-1.77525461401134,3.15876068831362,TRUE,PP,227,5.12800623852539
PPM009,533867.736785444,5650183.35954575,-2.75440977988477,3.00414207552389,TRUE,PP,228,5.12800623852539
PPM009,534468.170726651,5650183.35954575,-2.30154857394431,2.81204238950646,TRUE,PP,233,5.12800623852539
PPM009,534588.257514893,5650183.35954575,-1.55648448150804,3.17966707516161,TRUE,PP,234,5.12800623852539
PPM009,534708.344303134,5650183.35954575,-1.52883793117325,3.19510165315512,TRUE,PP,235,5.12800623852539
PPM009,534828.431091376,5650183.35954575,-1.5070322934763,3.21172448368124,TRUE,PP,236,5.12800623852539
PPM009,534948.517879617,5650183.35954575,-1.42805693557215,3.16568377302994,TRUE,PP,237,5.12800623852539
PPM009,535068.604667859,5650183.35954575,-2.28135976034195,2.84571104781011,TRUE,PP,238,5.12800623852539
PPM009,535188.6914561,5650183.35954575,-2.28939429916263,2.85744151166071,TRUE,PP,239,5.12800623852539
PPM009,533027.129267754,5650303.44633399,-2.50615510992009,2.82047954540597,TRUE,PP,240,5.12800623852539
PPM009,533147.216055995,5650303.44633399,-2.41569746881698,2.89032215348533,TRUE,PP,241,5.12800623852539
PPM009,533267.302844237,5650303.44633399,-2.65083729883978,3.03590522790174,TRUE,PP,242,5.12800623852539
PPM009,533387.389632478,5650303.44633399,-1.5826797390059,3.2757529836565,TRUE,PP,243,5.12800623852539
PPM009,533507.47642072,5650303.44633399,-1.61418061499028,3.26960806919788,TRUE,PP,244,5.12800623852539
PPM009,533627.563208961,5650303.44633399,-1.61942954624663,3.28093315274064,TRUE,PP,245,5.12800623852539
PPM009,533747.649997203,5650303.44633399,-1.95193308066755,3.21511449870033,TRUE,PP,246,5.12800623852539
PPM009,533867.736785444,5650303.44633399,-2.90710331569173,3.00003984855641,TRUE,PP,247,5.12800623852539
PPM009,533987.823573685,5650303.44633399,-2.89813493282453,3.00116465876619,TRUE,PP,248,5.12800623852539
PPM009,534708.344303134,5650303.44633399,-2.3834678579428,2.80734955862655,TRUE,PP,254,5.12800623852539
PPM009,534828.431091376,5650303.44633399,-2.30776749041169,2.83395184009226,TRUE,PP,255,5.12800623852539
PPM009,534948.517879617,5650303.44633399,-2.31364327766517,2.85305857654772,TRUE,PP,256,5.12800623852539
PPM009,535068.604667859,5650303.44633399,-2.30601058655353,2.89953452401679,TRUE,PP,257,5.12800623852539
PPM009,535188.6914561,5650303.44633399,-2.29541553240197,2.92905712526572,TRUE,PP,258,5.12800623852539
PPM009,533027.129267754,5650423.53312223,-2.63950640072768,2.87874837612139,TRUE,PP,260,5.12800623852539
PPM009,533147.216055995,5650423.53312223,-2.31693072563176,2.85158320797297,TRUE,PP,261,5.12800623852539
PPM009,533267.302844237,5650423.53312223,-2.38837022277878,2.92545919315973,TRUE,PP,262,5.12800623852539
PPM009,533387.389632478,5650423.53312223,-1.80326490288993,3.2413884299671,TRUE,PP,263,5.12800623852539
PPM009,533507.47642072,5650423.53312223,-1.81500312393581,3.2444604309606,TRUE,PP,264,5.12800623852539
PPM009,533627.563208961,5650423.53312223,-1.79304166170252,3.25493625608925,TRUE,PP,265,5.12800623852539
PPM009,533747.649997203,5650423.53312223,-2.07340346002347,3.18573530426864,TRUE,PP,266,5.12800623852539
PPM009,533867.736785444,5650423.53312223,-2.89573230588705,3.00604934462859,TRUE,PP,267,5.12800623852539
PPM009,533987.823573685,5650423.53312223,-2.90059531469194,2.99397812994727,TRUE,PP,268,5.12800623852539
PPM009,534588.257514893,5650423.53312223,-2.75760942879931,2.94349568425995,TRUE,PP,273,5.12800623852539
PPM009,534708.344303134,5650423.53312223,-2.35979109097326,2.88018462586306,TRUE,PP,274,5.12800623852539
PPM009,535188.6914561,5650423.53312223,-2.29713041138586,2.92825044183129,TRUE,PP,278,5.12800623852539
PPM009,533027.129267754,5650543.61991047,-2.80576825313899,2.95998830302188,TRUE,PP,280,5.12800623852539
PPM009,533147.216055995,5650543.61991047,-2.27031920135263,2.81603919121508,TRUE,PP,281,5.12800623852539
PPM009,533267.302844237,5650543.61991047,-2.37500723687432,2.89840623374451,TRUE,PP,282,5.12800623852539
PPM009,533387.389632478,5650543.61991047,-2.76655048474932,3.06955139131006,TRUE,PP,283,5.12800623852539
PPM009,533507.47642072,5650543.61991047,-2.75464883447928,3.05195072204471,TRUE,PP,284,5.12800623852539
PPM009,533627.563208961,5650543.61991047,-2.82491267264753,3.06815881776548,TRUE,PP,285,5.12800623852539
PPM009,533747.649997203,5650543.61991047,-2.85570829143131,3.04659779904003,TRUE,PP,286,5.12800623852539
PPM009,533867.736785444,5650543.61991047,-2.84544530891818,3.01702559660382,TRUE,PP,287,5.12800623852539
PPM009,534588.257514893,5650543.61991047,-2.84989405152509,3.039743756716,TRUE,PP,293,5.12800623852539
PPM009,534708.344303134,5650543.61991047,-2.69498723185418,3.02739291197311,TRUE,PP,294,5.12800623852539
PPM009,533027.129267754,5650663.70669871,-2.65680246015309,2.90458638330082,TRUE,PP,301,5.12800623852539
PPM009,533147.216055995,5650663.70669871,-2.26777571750142,2.807795801864,TRUE,PP,302,5.12800623852539
PPM009,533267.302844237,5650663.70669871,-2.37311746153983,2.89348473194456,TRUE,PP,303,5.12800623852539
PPM009,533387.389632478,5650663.70669871,-2.75137187521564,3.05826424068036,TRUE,PP,304,5.12800623852539
PPM009,533507.47642072,5650663.70669871,-2.61921384249259,2.99686635868749,TRUE,PP,305,5.12800623852539
PPM009,533627.563208961,5650663.70669871,-2.80681591187357,3.06795321040321,TRUE,PP,306,5.12800623852539
PPM009,533747.649997203,5650663.70669871,-2.8017435139381,3.0532129138817,TRUE,PP,307,5.12800623852539
PPM009,533867.736785444,5650663.70669871,-2.71706689516067,3.02534608175715,TRUE,PP,308,5.12800623852539
PPM009,533987.823573685,5650663.70669871,-2.40564452177803,3.0625062693979,TRUE,PP,309,5.12800623852539
PPM009,534107.910361927,5650663.70669871,-2.84346532556174,2.99320528312655,TRUE,PP,310,5.12800623852539
PPM009,534588.257514893,5650663.70669871,-2.82307834323812,3.03507433833198,TRUE,PP,314,5.12800623852539
PPM009,534708.344303134,5650663.70669871,-2.79709280876648,3.0704125548212,TRUE,PP,315,5.12800623852539
PPM005,536389.559338515,5650663.70669871,-1.61208997514386,3.12538172714947,TRUE,PP,322,22.965911845459
PPM005,536509.646126756,5650663.70669871,-1.60968499309512,3.12402287342785,TRUE,PP,323,22.965911845459
PPM005,536629.732914998,5650663.70669871,-0.984206802857431,3.03326852173435,TRUE,PP,324,22.965911845459
PPM009,533027.129267754,5650783.79348695,-2.29480404878555,2.72065017957566,TRUE,PP,325,5.12800623852539
PPM009,533147.216055995,5650783.79348695,-2.30756630731274,2.7800821282707,TRUE,PP,326,5.12800623852539
PPM009,533267.302844237,5650783.79348695,-2.27904687789543,2.81252348187525,TRUE,PP,327,5.12800623852539
PPM009,533387.389632478,5650783.79348695,-2.75629451986249,3.05586083351596,TRUE,PP,328,5.12800623852539
PPM009,533507.47642072,5650783.79348695,-2.6063820912816,2.99411717586815,TRUE,PP,329,5.12800623852539
PPM009,533627.563208961,5650783.79348695,-2.46645504697095,2.94010503043213,TRUE,PP,330,5.12800623852539
PPM009,533747.649997203,5650783.79348695,-2.417096967483,3.09442281156789,TRUE,PP,331,5.12800623852539
PPM009,533867.736785444,5650783.79348695,-1.6598796912908,3.14526805420335,TRUE,PP,332,5.12800623852539
PPM009,533987.823573685,5650783.79348695,-1.65057736462748,3.13976313741039,TRUE,PP,333,5.12800623852539
PPM009,534107.910361927,5650783.79348695,-2.87886084500991,2.97339185227924,TRUE,PP,334,5.12800623852539
PPM009,534227.997150168,5650783.79348695,-2.32574801775686,2.82818285220638,TRUE,PP,335,5.12800623852539
PPM009,534588.257514893,5650783.79348695,-1.24423966044977,3.03562729638508,TRUE,PP,338,5.12800623852539
PPM009,534708.344303134,5650783.79348695,-1.3838225901543,3.17621121179741,TRUE,PP,339,5.12800623852539
PPM009,534828.431091376,5650783.79348695,-1.0754622989386,3.04250095909716,TRUE,PP,340,5.12800623852539
PPM009,535188.6914561,5650783.79348695,-1.11135089034147,2.99879114062929,TRUE,PP,343,5.12800623852539
PPM009,535308.778244342,5650783.79348695,-1.10253124471472,3.00425384612771,TRUE,PP,344,5.12800623852539
PPM009,535428.865032583,5650783.79348695,-1.24834749517973,3.04965268312338,TRUE,PP,345,5.12800623852539
PPM009,535548.951820825,5650783.79348695,-1.93831869809117,3.10627377205547,TRUE,PP,346,5.12800623852539
PPM005,535909.212185549,5650783.79348695,-2.86028932844067,3.03452557198554,TRUE,PP,347,22.965911845459
PPM005,536029.29897379,5650783.79348695,-2.86226715465276,3.03296285984206,TRUE,PP,348,22.965911845459
PPM005,536149.385762032,5650783.79348695,-2.88409251451762,2.98483489731982,TRUE,PP,349,22.965911845459
PPM005,536269.472550274,5650783.79348695,-2.7671914713087,2.90564046978825,TRUE,PP,350,22.965911845459
PPM005,536389.559338515,5650783.79348695,-2.26158395869061,2.71282094886563,TRUE,PP,351,22.965911845459
PPM005,536509.646126756,5650783.79348695,-2.34328158423581,2.75739407180192,TRUE,PP,352,22.965911845459
PPM009,533147.216055995,5650903.8802752,-2.41648144275282,2.81836551923603,TRUE,PP,355,5.12800623852539
PPM009,533267.302844237,5650903.8802752,-2.4832536828425,2.89723960091921,TRUE,PP,356,5.12800623852539
PPM009,533387.389632478,5650903.8802752,-2.64977296933737,3.00256778554412,TRUE,PP,357,5.12800623852539
