ID,X,Y,C,N,Status,Zone,ptID,area
PPM002,516216.107068241,5657092.32681449,-1.06271899838162,2.56362404112593,TRUE,PP,,
PPM002,516250.20695442,5657151.4955397,-1.06698792832215,2.5601964394302,TRUE,PP,,
PPM002,515869.054312065,5656727.89405443,-1.97085126357115,2.60778946210091,TRUE,PP,,
PPM002,515821.595743892,5656701.29250682,-1.97085126357115,2.60778946210091,TRUE,PP,,
PPM002,515852.912235254,5656708.46127887,-1.97085126357115,2.60778946210091,TRUE,PP,,
PPM002,515851.386578501,5656716.93047758,-1.97085126357115,2.60778946210091,TRUE,PP,,
PPM002,515847.28254814,5656711.55775559,-1.97085126357115,2.60778946210091,TRUE,PP,,
PPM002,515581.88434121,5656784.36803822,-2.22457760993006,2.48083477127442,TRUE,PP,,
PPM002,515865.943293438,5656910.15087317,-2.65962307998853,2.86056713256196,TRUE,PP,,
PPM002,515893.740537826,5657001.5808964,-2.36021707800474,2.83042112455237,TRUE,PP,,
PPM002,516022.755535976,5657185.56962554,-1.76821431818002,2.79446353816599,TRUE,PP,,
PPM002,516015.3177687,5657186.62523783,-1.76821431818002,2.79446353816599,TRUE,PP,,
PPM002,515997.727280319,5657169.4338508,-1.76821431818002,2.79446353816599,TRUE,PP,,
PPM002,516032.133975868,5657166.56029491,-1.76821431818002,2.79446353816599,TRUE,PP,,
PPM002,515959.351947967,5655903.77071103,-2.29845057064178,2.43062600008353,TRUE,PP,,
PPM002,516387.85743364,5656479.62436271,-2.2498395550983,2.27403821699349,TRUE,PP,,
PPM002,516421.660689713,5656549.00190986,-2.23909823310389,2.28123735304428,TRUE,PP,,
PPM002,516563.879263187,5656459.56858177,-2.24947880039046,2.28138049141743,TRUE,PP,,
PPM002,516429.167229765,5656491.42116066,-2.2498395550983,2.27403821699349,TRUE,PP,,
PPM002,516849.413746537,5656758.51339082,-2.1520305620654,2.34631689656067,TRUE,PP,,
PPM002,516779.799443694,5656827.5901681,-2.17060387881124,2.32027353965191,TRUE,PP,,
PPM002,515912.656316658,5656955.13288033,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515902.111802882,5656934.14919675,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515917.23332208,5656947.92973173,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515914.0919915,5656955.40420073,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515900.738546068,5656947.73432353,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515913.237567042,5656952.97727836,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515907.962174064,5656979.88395937,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,515907.508262322,5656977.10241346,-2.65442600756885,2.8649436556243,TRUE,PP,,
PPM002,513801.681482718,5654374.83974881,-2.66181102771142,2.57003814884208,TRUE,PP,,
PPM002,513803.519254224,5654387.61101798,-2.73584064867461,2.58119477707456,TRUE,PP,,
PPM002,513783.966047469,5654434.89886838,-2.73584064867461,2.58119477707456,TRUE,PP,,
PPM002,513830.264906458,5654489.99136473,-2.78968079716667,2.58781491663153,TRUE,PP,,
PPM002,513793.367817844,5654390.14162212,-2.73584064867461,2.58119477707456,TRUE,PP,,
PPM002,513786.462118919,5654348.12097884,-2.66181102771142,2.57003814884208,TRUE,PP,,
PPM002,513806.712368674,5654410.027403,-2.73584064867461,2.58119477707456,TRUE,PP,,
PPM002,514245.990705157,5653147.90736344,-1.70723176479746,2.60871429384163,TRUE,PP,,
PPM002,514242.810322994,5653133.98684609,-1.70723176479746,2.60871429384163,TRUE,PP,,
PPM002,514266.34827781,5653221.49230459,-1.72874285637117,2.61187384018218,TRUE,PP,,
PPM002,514296.698954059,5653178.07276276,-1.70723176479746,2.60871429384163,TRUE,PP,,
PPM002,514482.141879702,5653231.40041227,-2.04235709479908,2.63815066380319,TRUE,PP,,
PPM002,514445.226154035,5653299.98847135,-2.02040855991676,2.65766484737088,TRUE,PP,,
PPM002,514854.343380421,5654234.97183727,-2.46291151768695,2.75060718520817,TRUE,PP,,
PPM002,515043.056234416,5653436.71951511,-0.443293236198853,2.77080469444332,TRUE,PP,,
PPM002,515066.595866064,5653441.56991948,-0.443293236198853,2.77080469444332,TRUE,PP,,
PPM002,515067.779319909,5653403.64128475,-0.583772071287572,2.81907293209833,TRUE,PP,,
PPM002,514610.027815478,5653347.76955498,-2.16929612679461,2.65578707681307,TRUE,PP,,
PPM002,514614.968126048,5653326.63231219,-2.16929612679461,2.65578707681307,TRUE,PP,,
PPM002,517623.353713149,5654599.94543612,-1.00092927546094,2.75152723585417,TRUE,PP,,
PPM002,517841.794236335,5654744.76231997,-1.85526322638794,2.55804026970296,TRUE,PP,,
PPM002,519953.402427315,5655598.58819719,-1.31913414542229,2.48688125099657,TRUE,PP,,
PPM002,519954.31347531,5655593.18709935,-1.31913414542229,2.48688125099657,TRUE,PP,,
PPM002,520093.580063374,5655699.62877526,-0.842227976299417,2.48470773603543,TRUE,PP,,
PPM002,522862.374977268,5654985.86775353,-2.16921407060302,2.86878266652755,TRUE,PP,,
PPM002,522861.987463632,5654940.38259743,-2.16921407060302,2.86878266652755,TRUE,PP,,
PPM002,522900.342206013,5654792.90371668,-1.1005407866552,3.03614060045256,TRUE,PP,,
PPM002,522969.550985865,5654675.7770343,-1.10066452861433,3.06127547340392,TRUE,PP,,
PPM002,522868.119190321,5654385.06719424,-1.67750158253569,3.25418950145441,TRUE,PP,,
PPM002,522869.730251644,5654393.31471758,-1.67750158253569,3.25418950145441,TRUE,PP,,
PPM002,522869.787390977,5654386.74267474,-1.67750158253569,3.25418950145441,TRUE,PP,,
PPM002,522866.418173507,5654444.65515408,-1.67750158253569,3.25418950145441,TRUE,PP,,
PPM002,522868.499251871,5654454.41716515,-1.67750158253569,3.25418950145441,TRUE,PP,,
PPM002,522899.238864479,5654426.62942131,-1.2024411755986,3.06333343065383,TRUE,PP,,
PPM002,522731.560852211,5654485.20630468,-2.76200010593704,3.07292812020774,TRUE,PP,,
PPM002,522635.545254075,5653940.11850092,-2.40908379661116,2.9157828413781,TRUE,PP,,
PPM002,522728.667948896,5653965.11503342,-2.39627040177362,2.89279237039523,TRUE,PP,,
PPM002,522675.150881634,5653943.91749658,-2.39627040177362,2.89279237039523,TRUE,PP,,
PPM002,522652.916980481,5654071.90733175,-2.3750304806308,2.92653380457344,TRUE,PP,,
PPM002,523122.911680457,5653936.99443673,-2.35414947469151,2.83273089894219,TRUE,PP,,
PPM002,522888.951240215,5653973.06217652,-2.82749618145523,3.04123555921667,TRUE,PP,,
PPM002,522922.856309488,5654269.14363713,-2.83866724850222,3.11305044201449,TRUE,PP,,
PPM002,522949.199926695,5654259.02961401,-2.83866724850222,3.11305044201449,TRUE,PP,,
PPM002,523025.313255599,5654417.78177789,-2.24570414944176,2.91478968533943,TRUE,PP,,
PPM002,523025.324457798,5654415.26856345,-2.24570414944176,2.91478968533943,TRUE,PP,,
PPM002,523127.818558053,5654396.14298169,-2.38388552180633,2.89285370684529,TRUE,PP,,
PPM002,523132.241539273,5654394.78382649,-2.38388552180633,2.89285370684529,TRUE,PP,,
PPM002,519981.374505769,5654859.88765544,-1.37753628873297,2.55830437557179,TRUE,PP,,
PPM002,520004.514532247,5654845.63165097,-1.35805296175637,2.56694867391544,TRUE,PP,,
PPM002,519966.861456248,5654892.99316434,-1.37167111251284,2.57416439382785,TRUE,PP,,
PPM002,519952.416968713,5654935.618215,-1.34365250403505,2.53693741066328,TRUE,PP,,
PPM002,519995.882924539,5654911.32098522,-1.37753628873297,2.55830437557179,TRUE,PP,,
PPM002,520012.442639511,5654925.37484102,-1.37753628873297,2.55830437557179,TRUE,PP,,
PPM002,519940.849425344,5654955.79079654,-1.34365250403505,2.53693741066328,TRUE,PP,,
PPM002,519905.411490315,5654976.23833104,-1.34365250403505,2.53693741066328,TRUE,PP,,
PPM002,519904.694398015,5654994.96266219,-1.34365250403505,2.53693741066328,TRUE,PP,,
PPM002,519917.303578677,5655010.01296613,-1.34365250403505,2.53693741066328,TRUE,PP,,
PPM002,519907.904183453,5654980.62945601,-1.34365250403505,2.53693741066328,TRUE,PP,,
PPM002,519559.580668262,5654489.68107944,-1.22856573333445,2.47554696556265,TRUE,PP,,
PPM002,518508.794721994,5654203.89150205,-1.07662684946486,2.54297282522343,TRUE,PP,,
PPM002,518532.729294255,5654194.52482394,-1.07662684946486,2.54297282522343,TRUE,PP,,
PPM002,518494.070631846,5654147.29067153,-1.07662684946486,2.54297282522343,TRUE,PP,,
PPM002,518500.401721996,5654151.21665966,-1.07662684946486,2.54297282522343,TRUE,PP,,
PPM002,518166.760771276,5654134.87531074,-2.15445440439879,3.0034789988145,TRUE,PP,,
PPM002,518184.338634973,5654082.88178796,-2.43209344425231,3.08502523308152,TRUE,PP,,
PPM002,518234.154886736,5653991.22375149,-0.890907129604074,2.52369923705236,TRUE,PP,,
PPM002,518193.760392778,5654121.11410015,-2.43209344425231,3.08502523308152,TRUE,PP,,
PPM002,518106.131939822,5654303.69506899,-1.25618142099474,2.70261331101116,TRUE,PP,,
PPM002,518096.341599051,5654288.53679255,-1.39634975847466,2.76005570345968,TRUE,PP,,
PPM002,518184.77447579,5654287.71303308,-1.48540635512443,2.78310430234705,TRUE,PP,,
PPM002,518185.316537861,5654281.10932382,-1.48540635512443,2.78310430234705,TRUE,PP,,
PPM002,518156.750495072,5654315.90518595,-1.25618142099474,2.70261331101116,TRUE,PP,,
PPM002,518197.802772764,5654372.77566069,-1.36449346655695,2.7305884548985,TRUE,PP,,
PPM002,518265.528527529,5654398.43631028,-1.35958479208924,2.6817241121394,TRUE,PP,,
PPM002,518437.912639647,5654498.38880549,-1.72615894374668,2.77444269839666,TRUE,PP,,
PPM002,520808.545033858,5652901.25831479,-2.4309769223551,2.95189209845556,TRUE,PP,,
PPM002,520876.301503087,5653927.68392181,-1.16141013201141,3.10043149151648,TRUE,PP,,
PPM002,520991.993192019,5654332.88704043,-1.65406414052945,3.23031809217307,TRUE,PP,,
PPM002,520734.386072089,5653977.04391439,-1.57661416731768,3.21757384008081,TRUE,PP,,
PPM002,520725.581003184,5653966.2216061,-1.57661416731768,3.21757384008081,TRUE,PP,,
PPM002,520831.464793953,5654598.28660452,-1.6238457786356,3.17326513660962,TRUE,PP,,
PPM002,520539.288036909,5654822.59797987,-1.41618582441634,2.46577164263223,TRUE,PP,,
PPM002,521167.079622746,5653954.52227432,-2.44637582893198,3.03227029251316,TRUE,PP,,
PPM003,528118.489004402,5653313.12954822,-1.31689802549464,2.15228592607583,TRUE,PP,,
PPM003,528136.867233132,5653247.72860761,-1.33539309851968,2.3593508121527,TRUE,PP,,
PPM003,528011.756438882,5653313.55074634,-1.15435158882925,2.16444516962402,TRUE,PP,,
PPM003,528007.052746995,5652952.21358342,-2.27147143754597,2.8206320139517,TRUE,PP,,
PPM003,527959.860151633,5652899.46835443,-2.27147143754597,2.8206320139517,TRUE,PP,,
PPM003,528128.189270623,5652896.60070454,-2.42175438328569,2.55252387353937,TRUE,PP,,
PPM003,528109.190036362,5653063.0854697,-1.3437350795159,2.42526381187025,TRUE,PP,,
PPM003,528003.418339452,5653131.1259876,-1.32280295151948,2.18930722923882,TRUE,PP,,
PPM003,528343.973900785,5653332.71058459,-2.36963240374075,2.79024960788132,TRUE,PP,,
PPM003,528275.407757835,5653163.18893934,-1.60212738033263,2.5193634253572,TRUE,PP,,
PPM003,528262.570017865,5653164.00837112,-1.60212738033263,2.5193634253572,TRUE,PP,,
PPM003,527972.444577006,5653178.77726656,-1.32280295151948,2.18930722923882,TRUE,PP,,
PPM003,528101.517692426,5653171.4706223,-1.35448666491346,2.38660748258543,TRUE,PP,,
PPM003,528082.722573325,5652978.09061168,-1.42791105241876,2.18672875728006,TRUE,PP,,
PPM003,528009.848648558,5652979.80807407,-0.998814433971226,2.26525504981287,TRUE,PP,,
PPM003,528005.173757231,5652949.53443308,-2.27147143754597,2.8206320139517,TRUE,PP,,
PPM003,527995.370660455,5652933.80113415,-2.27147143754597,2.8206320139517,TRUE,PP,,
PPM003,527890.309199223,5653350.81545071,-1.10522362993291,2.17359394197669,TRUE,PP,,
PPM003,527902.038259356,5653347.43134992,-1.10522362993291,2.17359394197669,TRUE,PP,,
PPM003,528465.621986036,5653577.92385264,-1.0960411556794,2.15672295854359,TRUE,PP,,
PPM003,528432.209323493,5653507.79056744,-1.31535028256617,2.19970548715168,TRUE,PP,,
PPM003,528713.852243858,5653779.80401949,-0.938061720990431,2.15473480973498,TRUE,PP,,
PPM003,528708.46097168,5653791.00599705,-0.938061720990431,2.15473480973498,TRUE,PP,,
PPM003,529187.960957378,5654158.34163721,-1.70131191510855,2.51597575782045,TRUE,PP,,
PPM003,529692.75785915,5654064.69016683,-1.33623505149226,2.1096096573313,TRUE,PP,,
PPM003,529970.196672268,5654041.71528028,-3.26854421447745,2.36198778570551,TRUE,PP,,
PPM003,529948.313327714,5654067.1661253,-2.59929147254269,2.45997891533614,TRUE,PP,,
PPM003,529679.606985009,5653986.10208873,-1.35876877380502,2.12113735835337,TRUE,PP,,
PPM003,529426.712909244,5653872.66957718,-1.47990894067046,2.21605160455675,TRUE,PP,,
PPM003,529502.286940858,5654071.38349778,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529511.271137145,5654081.99952228,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529472.938910216,5654090.67730012,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529471.96274099,5654102.01489572,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529380.371095733,5654056.56538656,-1.25982751405933,2.12719246814744,TRUE,PP,,
PPM003,529404.255061483,5654048.69432897,-1.25982751405933,2.12719246814744,TRUE,PP,,
PPM003,529407.989173056,5654217.9733793,-1.15906515402536,2.12603884846346,TRUE,PP,,
PPM003,529595.26493406,5654143.86655205,-1.27440339300028,2.1018069950883,TRUE,PP,,
PPM003,529571.007776664,5653506.39765334,-2.28567183158906,2.63984376673466,TRUE,PP,,
PPM003,529396.990119331,5653612.60864066,-2.16603028383538,2.5811062552685,TRUE,PP,,
PPM003,529244.49702052,5653819.58991171,-2.0935871586998,2.49065872330005,TRUE,PP,,
PPM003,529479.923861053,5653935.58271639,-1.30406464083068,2.12727029554651,TRUE,PP,,
PPM003,529397.524679685,5653937.67098105,-1.30520019598847,2.14030204717364,TRUE,PP,,
PPM003,529363.844574792,5653892.55164541,-1.47990894067046,2.21605160455675,TRUE,PP,,
PPM003,529271.736753357,5653900.25833148,-1.34866183931804,2.18383294228344,TRUE,PP,,
PPM003,529155.583564106,5653907.16366622,-1.25952965432944,2.16434873281793,TRUE,PP,,
PPM003,529156.133508221,5653697.87448086,-2.27078969479868,2.55700725674159,TRUE,PP,,
PPM003,528866.232311653,5653714.9295784,-1.2435267714979,2.1602044758864,TRUE,PP,,
PPM003,529694.748774941,5653584.06282765,-2.27611035128005,2.65013636161025,TRUE,PP,,
PPM003,529364.231923072,5653849.07174041,-1.47990894067046,2.21605160455675,TRUE,PP,,
PPM003,529288.723139265,5653810.49900519,-2.2986734084372,2.55762675869042,TRUE,PP,,
PPM003,529109.180277151,5653979.29803018,-1.24769143741982,2.14827414480214,TRUE,PP,,
PPM003,529053.01241171,5654030.02606566,-1.0851835157137,2.122464176595,TRUE,PP,,
PPM003,529146.498021052,5654013.76030519,-1.1127740104383,2.12990778805098,TRUE,PP,,
PPM003,529500.047778235,5654070.59225905,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529454.935802499,5654149.29218359,-1.94905495686163,2.42517527705459,TRUE,PP,,
PPM003,529332.326293132,5654158.15842557,-1.24435970739236,2.17392315050608,TRUE,PP,,
PPM003,529176.200798224,5653707.9964191,-2.27078969479868,2.55700725674159,TRUE,PP,,
PPM003,529168.640840475,5653693.27436345,-2.27078969479868,2.55700725674159,TRUE,PP,,
PPM003,529594.571973143,5653922.11481115,-1.34974230930058,2.11991885740768,TRUE,PP,,
PPM003,529980.371243365,5654052.45024175,-3.26854421447745,2.36198778570551,TRUE,PP,,
PPM003,529704.912115338,5654036.06849234,-1.33623505149226,2.1096096573313,TRUE,PP,,
PPM003,529505.481006734,5654076.85090586,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529892.560041711,5654396.3513627,-1.93402832849828,2.414252609807,TRUE,PP,,
PPM003,530916.487459989,5655129.34405927,-2.27291515470098,2.47173465874516,TRUE,PP,,
PPM003,530729.952475274,5655034.48249945,-2.32503795097584,2.45567856248352,TRUE,PP,,
PPM003,530752.01177655,5655073.6477803,-2.32503795097584,2.45567856248352,TRUE,PP,,
PPM003,530720.611223681,5653068.27400607,-2.28639626401256,2.58830813991961,TRUE,PP,,
PPM003,529648.802093932,5653990.26230958,-1.31864569549213,2.10993377029246,TRUE,PP,,
PPM003,529296.211957954,5653775.84475167,-2.2986734084372,2.55762675869042,TRUE,PP,,
PPM003,529182.629640839,5653947.79585681,-1.22450559545154,2.14409619628816,TRUE,PP,,
PPM003,529512.113123477,5654081.8931245,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529458.140469122,5654103.71538229,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529457.280733611,5654106.93549743,-1.24099064234714,2.11218185519094,TRUE,PP,,
PPM003,529452.050087726,5653954.44022217,-1.30406464083068,2.12727029554651,TRUE,PP,,
PPM003,529322.807644223,5653895.76601011,-2.14226270615298,2.48262364262112,TRUE,PP,,
PPM003,528993.0830538,5653851.64640106,-1.48291875560777,2.29370273069506,TRUE,PP,,
PPM003,528751.508257129,5653716.40285553,-1.19493592869482,2.15506298513969,TRUE,PP,,
PPM003,529116.208911536,5654026.04474677,-1.0851835157137,2.122464176595,TRUE,PP,,
PPM003,529086.967277794,5654014.20325522,-1.0851835157137,2.122464176595,TRUE,PP,,
PPM003,528983.807390909,5653992.71650617,-0.949051563165912,2.1332214489934,TRUE,PP,,
PPM003,528985.090205679,5654064.00763658,-0.949051563165912,2.1332214489934,TRUE,PP,,
PPM003,528961.212170321,5654133.48955434,-0.908858508216341,2.24867053077949,TRUE,PP,,
PPM003,529020.174819249,5654171.51974188,-0.638190047532035,2.18578137743744,TRUE,PP,,
PPM003,529124.501120837,5654097.37544095,-0.95838559773436,2.13327713357468,TRUE,PP,,
PPM003,529007.871520402,5654214.93274476,-0.638190047532035,2.18578137743744,TRUE,PP,,
PPM003,528830.312722386,5654107.73574697,-2.26298406173128,2.81196566644719,TRUE,PP,,
PPM003,528894.81233168,5654146.35143002,0.275715581248735,2.4393226406427,TRUE,PP,,
PPM003,529231.834696007,5654087.08331169,-1.89255003729131,2.47324463619561,TRUE,PP,,
PPM003,528898.740452271,5654146.03977955,0.275715581248735,2.4393226406427,TRUE,PP,,
PPM003,528830.46350931,5654093.27963078,-2.26298406173128,2.81196566644719,TRUE,PP,,
PPM003,528833.688038665,5654105.97526614,-2.26298406173128,2.81196566644719,TRUE,PP,,
PPM003,528874.559859975,5654094.3043506,-2.26298406173128,2.81196566644719,TRUE,PP,,
PPM003,528801.802977552,5654077.77315454,-2.38363278379065,2.82209226859881,TRUE,PP,,
PPM003,528884.735770879,5654067.56025711,-2.26298406173128,2.81196566644719,TRUE,PP,,
PPM003,528804.058361191,5654075.67278885,-2.38363278379065,2.82209226859881,TRUE,PP,,
PPM003,528779.29688,5654014.70437516,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528734.224882631,5654037.69583283,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528711.683229478,5653955.61071167,-1.03403155061222,2.21698484024333,TRUE,PP,,
PPM003,528732.088481564,5654031.01151093,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528703.714298067,5653951.22934697,-1.03403155061222,2.21698484024333,TRUE,PP,,
PPM003,528732.502585798,5654044.80352365,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528731.563674991,5654037.12499578,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528733.145354224,5654042.694159,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528735.517447219,5654044.82029156,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528737.891955309,5653970.88062327,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528762.699018086,5654099.35194144,-2.38363278379065,2.82209226859881,TRUE,PP,,
PPM003,528720.082462327,5653945.64873661,-1.03403155061222,2.21698484024333,TRUE,PP,,
PPM003,528779.927281734,5654014.81909417,-2.31864453637771,2.78706953189774,TRUE,PP,,
PPM003,528746.687964478,5653977.82441177,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528756.749542521,5653971.54158722,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528743.026162086,5653955.45136593,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528741.258048808,5653970.7881405,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528735.091722392,5653970.08659681,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528739.535721339,5653977.89582835,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528738.603208263,5653981.67169028,-1.04081199366575,2.18895394171975,TRUE,PP,,
PPM003,528688.42011288,5653952.81250908,-1.03403155061222,2.21698484024333,TRUE,PP,,
PPM003,528713.436548885,5653892.4547019,-1.03317203144198,2.2131794274504,TRUE,PP,,
PPM003,528657.78345062,5653939.40881241,-1.03403155061222,2.21698484024333,TRUE,PP,,
PPM003,528696.686766266,5653903.59357999,-1.03317203144198,2.2131794274504,TRUE,PP,,
PPM003,528727.424146708,5654050.22444212,-2.34271361262727,2.80832829203192,TRUE,PP,,
PPM003,528656.965301041,5653909.93433935,-1.03403155061222,2.21698484024333,TRUE,PP,,
PPM003,528635.303905205,5653820.51478595,-0.907950345583471,2.17284602929367,TRUE,PP,,
PPM003,528666.672504253,5653841.15087463,-1.03317203144198,2.2131794274504,TRUE,PP,,
PPM003,528645.875297807,5653785.54309326,-0.907950345583471,2.17284602929367,TRUE,PP,,
PPM003,528705.01135671,5653806.11102229,-0.938061720990431,2.15473480973498,TRUE,PP,,
PPM003,528665.411011729,5654017.96348959,-2.34271361262727,2.80832829203192,TRUE,PP,,
