ID,EASTING,NORTHING
OMPM004,444732.414355387,5436662.84487799
OMPM004,444960.931703855,5435976.83382012
OMPM004,444740.361728272,5436010.91573182
OMPM004,444712.417984079,5435898.37282325
OMPM004,444744.167941918,5435911.44158799
OMPM004,444668.955266792,5436004.79136426
OMPM004,444585.548224818,5436027.87174427
OMPM004,444504.617537333,5436146.3958379
OMPM004,444557.385106601,5435937.50034086
OMPM004,444520.718681725,5435112.71634826
OMPM004,444531.752651301,5435107.92532884
OMPM004,444765.791113189,5435225.41255357
OMPM004,444930.112315429,5435257.24052649
OMPM004,444701.168659483,5437237.93979174
OMPM004,444672.727994438,5437255.67870217
OMPM004,441457.749656395,5436346.52454786
OMPM004,432355.062064821,5429324.06365036
OMPM004,432331.369673239,5429320.68354342
OMPM004,432322.942940957,5429324.1328169
OMPM004,432263.490822501,5428782.80000574
OMPM004,432302.818490456,5428754.03604219
OMPM004,432271.695914528,5428754.52688273
OMPM004,432580.179569463,5429077.22882236
OMPM004,432567.459326429,5429084.89911434
OMPM004,432498.152496568,5429019.08924825
OMPM004,432531.056606171,5429040.73614105
OMPM004,432564.432931073,5429088.0266857
OMPM004,432538.113256199,5429070.1352715
OMPM004,432594.276268457,5429068.47451669
OMPM004,433458.749814266,5430203.94896102
OMPM004,436820.571553103,5434167.06958553
OMPM004,440307.360297805,5435045.1386121
OMPM004,440358.486542812,5435065.76731071
OMPM004,441966.243725734,5435369.2038297
OMPM004,444465.441537311,5435606.08178937
OMPM004,444810.484462826,5436332.36121826
OMPM004,444543.642739939,5435708.1141796
OMPM004,444557.744064905,5435717.25623205
OMPM004,444545.045764695,5435695.77066682
OMPM004,444509.764377955,5435704.40668391
OMPM004,444286.904322137,5435618.42546532
OMPM004,444280.966252398,5435590.15742971
OMPM004,444269.152873734,5435545.68339524
OMPM004,444135.136346426,5435555.9387316
OMPM004,444427.167468765,5435132.98764149
OMPM004,444434.717263451,5435146.45318588
OMPM004,444971.377207123,5435975.44037243
OMPM004,444960.303700773,5435971.70371559
OMPM004,444984.182252786,5435956.4354116
OMPM004,444980.337973563,5435954.72813473
OMPM004,445020.359084451,5436004.24883224
OMPM004,444743.531415599,5435886.44437073
OMPM004,444734.591931598,5435873.34805226
OMPM004,444724.689712197,5435899.18420874
OMPM004,445740.285223291,5436121.65440893
OMPM004,445864.4035867,5434621.3660655
OMPM004,444731.748639227,5434661.46610597
OMPM004,443897.017586163,5434937.5022859
OMPM004,443895.404073908,5434945.53445292
OMPM004,444500.224844814,5435098.57989027
OMPM004,444365.868415635,5435135.01488277
OMPM004,444371.78945292,5435135.40012507
OMPM004,444432.182865365,5435137.76238229
OMPM004,444644.981350564,5434661.78758586
OMPM004,445883.842250398,5434648.83669147
OMPM004,446059.263826647,5435848.7141713
OMPM004,446048.636208396,5435847.20564102
OMPM004,446048.481029868,5435844.77240004
OMPM004,446010.856581293,5435808.72893619
OMPM004,444716.019732488,5435773.33014639
OMPM004,444705.666035563,5435866.62154937
OMPM004,444845.161649586,5435885.7537057
OMPM004,444981.244511536,5435975.39792215
OMPM004,444987.300753506,5436155.65464104
OMPM004,444966.479617351,5436114.69292214
OMPM004,444959.437657041,5436159.41133042
OMPM004,444931.729546365,5436113.38184619
OMPM004,444946.72354102,5436127.99698294
OMPM004,444726.202206587,5435823.85823256
OMPM004,444009.888943045,5435226.86454061
OMPM004,443972.799443075,5435209.35125363
OMPM004,444555.742572784,5436264.40899793
OMPM004,444515.111387333,5436146.2239789
OMPM004,444526.219481972,5436265.69414881
OMPM004,444614.096771993,5436389.07647957
OMPM004,444369.958729245,5436127.64622366
OMPM004,444621.122961091,5436138.60339899
OMPM004,444921.01503614,5436225.02053532
OMPM004,444930.781933002,5436217.86369822
OMPM004,444986.534747251,5436210.88354244
OMPM004,444649.787828736,5436573.08361759
OMPM004,444708.331366719,5436628.74289526
OMPM004,444704.682328923,5436591.70196639
OMPM004,444713.53585716,5436596.29408742
OMPM004,444447.314723654,5436429.8813667
OMPM004,444480.215907131,5436427.61690628
OMPM004,444489.030434955,5436428.27341568
OMPM004,444741.197054741,5436659.62203917
OMPM004,444707.92696333,5436615.30569216
OMPM004,444700.667763397,5436608.74095008
OMPM004,444709.857475425,5436615.55323773
OMPM004,444732.749292895,5436659.81753333
OMPM004,445402.588312597,5435788.43216445
OMPM005,448975.60191435,5448997.8372474
OMPM005,449212.077029868,5449073.8232288
OMPM005,449460.386501675,5448618.67335962
OMPM005,449507.538045175,5448573.6817721
OMPM005,449466.735391005,5448549.66318611
OMPM005,449367.356981343,5448525.6374997
OMPM005,449425.375338041,5448531.65356847
OMPM005,449449.183156746,5448551.55837722
OMPM005,449442.640280076,5448565.19306102
OMPM005,449450.597135844,5448564.30854406
OMPM005,449544.854149158,5448489.03477923
OMPM005,449118.290436946,5448507.36159374
OMPM005,449118.87248185,5448503.30937671
OMPM005,449179.771173088,5448465.95946012
OMPM005,449219.733080443,5448386.56675121
OMPM005,449357.282665338,5448485.59506188
OMPM005,449397.387547359,5448506.52853008
OMPM005,449371.497604183,5448521.03011603
OMPM005,449446.581031515,5448520.48600551
OMPM005,449440.05128377,5448522.83610076
OMPM005,449416.587847431,5448511.09968488
OMPM005,449376.36566348,5448499.60608759
OMPM005,449423.390049201,5448501.1092007
OMPM005,449467.101632231,5448545.89092921
OMPM005,449718.310495249,5448634.86044267
OMPM005,449668.907489915,5448618.5121755
OMPM005,449729.493426089,5448645.74279602
OMPM005,449733.13217025,5448659.60675563
OMPM005,449781.285079518,5448675.57785232
OMPM005,449739.968285639,5448689.28430107
OMPM005,449696.324502786,5448606.02148229
OMPM005,449538.042944161,5448628.70206876
OMPM005,449536.764689421,5448620.40883889
OMPM005,449464.233861413,5448534.33255467
OMPM005,449221.419499365,5448387.68523329
OMPM005,449194.559617015,5448523.17950843
OMPM005,449274.150453077,5448501.65688938
OMPM005,449341.590927758,5448543.29552097
OMPM005,448793.441639366,5446261.67837918
OMPM005,448657.079743181,5446022.19151607
OMPM005,448507.147767117,5445997.17238152
OMPM005,448385.985303617,5445484.92233541
OMPM005,448092.979929457,5445671.58921388
OMPM005,448099.551502464,5445712.16261942
OMPM005,448097.739874749,5445671.46664018
OMPM005,448065.052931683,5445676.79922345
OMPM005,448367.341519601,5445349.27190274
OMPM005,448429.430939087,5445353.3944257
OMPM005,448437.019658352,5445351.64478336
OMPM005,448365.414788052,5445501.90237519
OMPM005,448452.826700139,5445492.90298378
OMPM005,448320.62606763,5445436.67147701
OMPM005,447783.632010076,5445735.5425171
OMPM005,448481.812993379,5445560.45030524
OMPM005,448489.717349607,5445550.35952315
OMPM005,448757.407139285,5446015.23353658
OMPM005,448733.383999241,5446037.94765497
OMPM005,448686.102713094,5446001.687475
OMPM005,448692.56266997,5446062.91922641
OMPM005,448727.968994742,5446030.30450902
OMPM005,448177.237809458,5446355.99272001
OMPM005,449255.5911758,5446821.76597123
OMPM005,448739.459336746,5446054.6789393
OMPM005,448696.888095802,5446068.63798706
OMPM005,448353.704319317,5446003.76440077
OMPM005,448255.340449223,5445797.82966107
OMPM005,448442.048521783,5445891.69498305
OMPM005,447944.268918118,5445754.1819507
OMPM005,448282.284031777,5445297.70364193
OMPM005,447656.992558325,5445335.47022252
OMPM005,447615.497114005,5445406.2721901
OMPM005,450470.631065372,5449141.64590395
OMPM005,450473.802749152,5449115.1017477
OMPM005,450891.020986146,5449409.02418973
OMPM005,451322.247616054,5449299.24945673
OMPM005,452031.355250316,5449347.7789933
OMPM005,452062.689437294,5449341.51411343
OMPM005,452069.175854587,5449326.62680454
OMPM005,452060.692466807,5449338.0961234
OMPM005,452063.756909795,5449393.06843585
OMPM005,452561.546286069,5449254.8186103
OMPM005,452508.161903144,5449269.41970566
OMPM005,452494.303676252,5449259.28862082
OMPM005,452551.712629623,5449214.49066067
OMPM005,452610.373145554,5449266.05007379
OMPM005,452695.438968642,5449305.03185623
OMPM005,452334.557367897,5449488.23380194
OMPM005,452669.758407645,5449323.22939305
OMPM005,452668.43046444,5449319.61644708
OMPM005,453667.057718423,5448829.26624317
OMPM005,453568.702644803,5448881.4010063
OMPM005,452322.591634777,5449465.22369082
OMPM005,452090.518310595,5449834.10615044
OMPM005,451833.993356678,5449667.80863697
OMPM005,452385.304142207,5448729.55126136
OMPM005,450410.876291851,5447857.00210238
OMPM005,449604.059290674,5447382.71710295
OMPM005,449651.195358774,5447125.41292301
OMPM005,449433.954940583,5446969.27250236
OMPM005,449332.364055676,5447067.81752127
OMPM005,448535.037239057,5446224.23573651
OMPM005,448608.409539147,5446208.00961874
OMPM005,448516.808258116,5446187.95080485
OMPM005,448400.461472321,5446171.68241759
OMPM005,448579.85619893,5446720.12312431
OMPM005,449330.175025626,5446895.29121524
OMPM005,449416.501217384,5446953.83435069
OMPM005,449431.47856171,5446924.14630746
OMPM005,448963.085690964,5445949.25701129
OMPM005,449235.870175905,5446555.16751713
OMPM005,448544.129098533,5446165.66079855
OMPM005,448193.933302482,5445957.57763945
OMPM005,448418.029738305,5445868.76120129
OMPM005,448270.340012313,5445695.33961011
OMPM005,448315.283133255,5445669.7371197
OMPM005,448311.498166921,5445728.82972911
OMPM005,448857.035346165,5446167.28892374
OMPM005,449223.32384366,5446596.32938762
OMPM005,448851.397792517,5446209.55499673
OMPM005,448809.13224276,5446125.8748701
OMPM005,448701.37575029,5446152.22351407
OMPM005,448699.895283638,5446067.4426835
OMPM005,448760.416842959,5446088.13759844
OMPM005,449142.578395156,5446782.70474425
OMPM005,449244.623466963,5446800.69876158
OMPM005,448827.363836822,5446297.10715559
OMPM005,448406.3928327,5446154.19442942
OMPM005,448275.572332972,5446089.57966564
OMPM005,448945.295960849,5446931.24637658
OMPM005,449026.244314388,5446976.15846339
OMPM005,448697.138246692,5446192.0419784
OMPM005,449669.663539003,5446536.83080275
OMPM005,449932.907781035,5446796.99119801
OMPM005,449834.989550253,5446814.11214203
OMPM005,449741.881603523,5446956.75394581
OMPM005,449792.26622114,5446936.78382956
OMPM005,449753.4394711,5446942.0067356
OMPM005,449647.434201878,5446817.83241884
OMPM005,449660.610405256,5446826.2617072
OMPM005,449373.636388457,5447096.50035845
OMPM005,449336.605133303,5447107.37976876
OMPM005,449362.022738548,5447039.88450411
OMPM005,449364.065414886,5447043.24553604
OMPM005,449449.440902447,5447132.77173573
OMPM005,449442.557851196,5447142.88517358
OMPM005,448857.694714011,5446301.40653965
OMPM005,448803.739736358,5446259.77067452
OMPM005,449090.013848767,5446597.07935328
OMPM005,449269.951505267,5446886.78356043
OMPM005,449308.187525227,5446894.22571607
OMPM005,449617.160004031,5447129.14780133
OMPM005,449555.5895716,5446976.14183665
